candidate_id,source_url,source_platform,license_or_usage_note,raw_duration_sec,suggested_start_sec,suggested_end_sec,initial_category,candidate_knowledge_point,why_dynamic,collector_notes
candidate_000032,https://commons.wikimedia.org/wiki/File:Satellite_measurements_of_Greenland%27s_ice_cover_from_1979_to_2009_reveals_a_trend_of_increased_melting.ogv,wikimedia_commons,Public domain; Public domain; artist metadata present,33.4,0.0,30.0,chemistry_material_change,A solid can absorb heat and melt into a liquid.,Collected from Category:Time-lapse videos of ice; requires review for visible temporal evidence.,auto_collected; commons_title=File:Satellite measurements of Greenland's ice cover from 1979 to 2009 reveals a trend of increased melting.ogv; category=Category:Time-lapse videos of ice; Good source for phase-change candidates.
candidate_000033,https://commons.wikimedia.org/wiki/File:Seasonal_Changes_in_Arctic_Sea_Ice_-_Summer%2C_2009_(3988013764).webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,30.0,chemistry_material_change,A solid can absorb heat and melt into a liquid.,Collected from Category:Time-lapse videos of ice; requires review for visible temporal evidence.,"auto_collected; commons_title=File:Seasonal Changes in Arctic Sea Ice - Summer, 2009 (3988013764).webm; category=Category:Time-lapse videos of ice; Good source for phase-change candidates."
candidate_000034,https://commons.wikimedia.org/wiki/File:Sheets_of_Ice_on_the_Mississippi_River_(15405314334).webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,30.0,chemistry_material_change,A solid can absorb heat and melt into a liquid.,Collected from Category:Time-lapse videos of ice; requires review for visible temporal evidence.,auto_collected; commons_title=File:Sheets of Ice on the Mississippi River (15405314334).webm; category=Category:Time-lapse videos of ice; Good source for phase-change candidates.
candidate_000035,https://commons.wikimedia.org/wiki/File:Time-Lapse.ogv,wikimedia_commons,CC BY-SA 3.0; Creative Commons Attribution-Share Alike 3.0; artist metadata present,26.0,0.0,26.0,chemistry_material_change,A solid can absorb heat and melt into a liquid.,Collected from Category:Time-lapse videos of ice; requires review for visible temporal evidence.,auto_collected; commons_title=File:Time-Lapse.ogv; category=Category:Time-lapse videos of ice; Good source for phase-change candidates.
candidate_000036,https://commons.wikimedia.org/wiki/File:Timelapse-crystal.ogv,wikimedia_commons,CC BY 3.0 at; Creative Commons Attribution 3.0 at; artist metadata present,17.1,0.0,17.1,chemistry_material_change,A solid can absorb heat and melt into a liquid.,Collected from Category:Time-lapse videos of ice; requires review for visible temporal evidence.,auto_collected; commons_title=File:Timelapse-crystal.ogv; category=Category:Time-lapse videos of ice; Good source for phase-change candidates.
candidate_000037,https://commons.wikimedia.org/wiki/File:Sunflower_Flower_Opening_Time_Lapse_320x240.ogv,wikimedia_commons,GFDL 1.2; GNU Free Documentation License 1.2; artist metadata present,35.0,0.0,35.0,biology_life_processes,Plant shoots can grow toward a light source.,Collected from Category:Videos of phototropism; requires review for visible temporal evidence.,auto_collected; commons_title=File:Sunflower Flower Opening Time Lapse 320x240.ogv; category=Category:Videos of phototropism; Strong biology dynamic-process category.
candidate_000038,https://commons.wikimedia.org/wiki/File:Sunflower_Flower_Opening_Time_Lapse.ogv,wikimedia_commons,GFDL 1.2; GNU Free Documentation License 1.2; artist metadata present,35.0,0.0,35.0,biology_life_processes,Plant shoots can grow toward a light source.,Collected from Category:Videos of phototropism; requires review for visible temporal evidence.,auto_collected; commons_title=File:Sunflower Flower Opening Time Lapse.ogv; category=Category:Videos of phototropism; Strong biology dynamic-process category.
candidate_000039,https://commons.wikimedia.org/wiki/File:Iodine_clock_reaction.webm,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,0.0,0.0,45.0,chemistry_material_change,Some chemical reactions produce color change.,Collected from Category:Iodine clock reaction; requires review for visible temporal evidence.,auto_collected; commons_title=File:Iodine clock reaction.webm; category=Category:Iodine clock reaction; Caption/title may leak but visual process is clear.
candidate_000040,https://commons.wikimedia.org/wiki/File:20._%D0%92%D0%B0%D0%BB%D1%82%D0%B5%D0%BD%D1%85%D0%BE%D1%84%D0%B5%D0%BD%D0%BE%D0%B2%D0%BE_%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%BE.ogv,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,50.8,0.0,50.8,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:20. Валтенхофеново правило.ogv; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000041,https://commons.wikimedia.org/wiki/File:Blocked-pendulum-slow-motion.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Blocked-pendulum-slow-motion.webm; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000042,https://commons.wikimedia.org/wiki/File:Chaospendel_(Lernwerkstatt).webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Chaospendel (Lernwerkstatt).webm; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000043,https://commons.wikimedia.org/wiki/File:Double_pendulum_%26_spring1.ogv,wikimedia_commons,CC BY-SA 3.0; Creative Commons Attribution-Share Alike 3.0; artist metadata present,41.5,0.0,41.5,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Double pendulum & spring1.ogv; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000044,https://commons.wikimedia.org/wiki/File:Dynamikum_Gekoppelte_Pendel.ogv,wikimedia_commons,CC BY-SA 3.0; Creative Commons Attribution-Share Alike 3.0; artist metadata present,7.8,0.0,7.8,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Dynamikum Gekoppelte Pendel.ogv; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000045,https://commons.wikimedia.org/wiki/File:Fadenpendelgeschwindigkeit_(2_grad).webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Fadenpendelgeschwindigkeit (2 grad).webm; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000046,https://commons.wikimedia.org/wiki/File:Hoehenmessung_(Strandpromenade_Wangerooge).webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Hoehenmessung (Strandpromenade Wangerooge).webm; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000047,https://commons.wikimedia.org/wiki/File:Hyman_at_Toolbox_with_pendalum_2014.webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Hyman at Toolbox with pendalum 2014.webm; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000048,https://commons.wikimedia.org/wiki/File:MagneticPendulum_VariableFriction.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,6.4,0.0,6.4,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:MagneticPendulum VariableFriction.ogv; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000049,https://commons.wikimedia.org/wiki/File:Pendelgesetz_(mit_Rechnung).webm,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,0.0,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of pendulums; requires review for visible temporal evidence.,auto_collected; commons_title=File:Pendelgesetz (mit Rechnung).webm; category=Category:Videos of pendulums; Useful mechanics candidates.
candidate_000050,https://commons.wikimedia.org/wiki/File:Arie_Bos_Nederlands_kampioen_biljarten_driebanden-524299.ogv,wikimedia_commons,CC BY-SA 3.0 nl; Creative Commons Attribution-Share Alike 3.0 nl; artist metadata present,96.5,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:Arie Bos Nederlands kampioen biljarten driebanden-524299.ogv; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000051,https://commons.wikimedia.org/wiki/File:ARIE_BOS_NEDERLANDS_KAMPIOEN_BILJARTEN_DRIEBANDEN-PGM4011513.webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:ARIE BOS NEDERLANDS KAMPIOEN BILJARTEN DRIEBANDEN-PGM4011513.webm; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000052,https://commons.wikimedia.org/wiki/File:Bezoek_aan_een_dames_biljart_club-512468.ogv,wikimedia_commons,CC BY-SA 3.0 nl; Creative Commons Attribution-Share Alike 3.0 nl; artist metadata present,72.7,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:Bezoek aan een dames biljart club-512468.ogv; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000053,https://commons.wikimedia.org/wiki/File:Biljartdemonstratie_door_H.J._Robijns.webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:Biljartdemonstratie door H.J. Robijns.webm; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000054,https://commons.wikimedia.org/wiki/File:Biljartwedstrijd_om_het_kampioenschap_van_Europa.webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:Biljartwedstrijd om het kampioenschap van Europa.webm; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000055,https://commons.wikimedia.org/wiki/File:Biljartwedstrijd.webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:Biljartwedstrijd.webm; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000056,https://commons.wikimedia.org/wiki/File:BILJARTWEDSTRIJDEN_NEDERLAND-BELGIE-PGM4011863.webm,wikimedia_commons,Public domain; Public domain; artist metadata present,0.0,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:BILJARTWEDSTRIJDEN NEDERLAND-BELGIE-PGM4011863.webm; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000057,https://commons.wikimedia.org/wiki/File:Citybeat_-_Guitarist_Snooker_Champ_Michael_Laucke.ogv,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,172.5,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:Citybeat - Guitarist Snooker Champ Michael Laucke.ogv; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000058,https://commons.wikimedia.org/wiki/File:De_2e_voetballoze_zondag_Weeknummer_61-06_-_Open_Beelden_-_49287.ogv,wikimedia_commons,CC BY-SA 3.0 nl; Creative Commons Attribution-Share Alike 3.0 nl; artist metadata present,61.5,0.0,30.0,physics_mechanics,Collisions transfer momentum between objects.,Collected from Category:Videos of billiards; requires review for visible temporal evidence.,auto_collected; commons_title=File:De 2e voetballoze zondag Weeknummer 61-06 - Open Beelden - 49287.ogv; category=Category:Videos of billiards; Collision candidates; may need short clips.
candidate_000059,https://commons.wikimedia.org/wiki/File:79._%D0%9E%D1%81%D1%86%D0%B8%D0%BB%D0%B0%D1%82%D0%BE%D1%80%D0%BD%D0%B8_%D1%80%D0%B5%D0%B0%D0%BA%D1%86%D0%B8%D0%B8_(%D1%85%D0%B5%D0%BC%D0%B8%D1%81%D0%BA%D0%BE_%D0%BD%D0%B8%D1%88%D0%B0%D0%BB%D0%BE).ogg,wikimedia_commons,CC BY-SA 4.0; Creative Commons Attribution-Share Alike 4.0; artist metadata present,155.6,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:79. Осцилаторни реакции (хемиско нишало).ogg; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000060,https://commons.wikimedia.org/wiki/File:Cap_1.2_-_Demonstracao_aquisicao_com_osciloscopio.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,71.6,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 1.2 - Demonstracao aquisicao com osciloscopio.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000061,https://commons.wikimedia.org/wiki/File:Cap_1.3_-_Demonstracao_pontos_de_aquisicao.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,83.1,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 1.3 - Demonstracao pontos de aquisicao.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000062,https://commons.wikimedia.org/wiki/File:Cap_1.3_-_Grafico_de_Orbita.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,20.4,0.0,20.4,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 1.3 - Grafico de Orbita.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000063,https://commons.wikimedia.org/wiki/File:Cap_2.1_-_Demonstracao_de_medicao_com_Trigger.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,44.0,0.0,44.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 2.1 - Demonstracao de medicao com Trigger.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000064,https://commons.wikimedia.org/wiki/File:Cap_4.2_-_Ensaio_de_desbalanceamento.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,82.0,0.0,60.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 4.2 - Ensaio de desbalanceamento.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000065,https://commons.wikimedia.org/wiki/File:Cap_4.3_-_Desalinhamento_angular_de_eixo_na_bancada_4.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,15.0,0.0,15.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 4.3 - Desalinhamento angular de eixo na bancada 4.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000066,https://commons.wikimedia.org/wiki/File:Cap_4.5_-_Componentes_soltos_bancada_4_-_1.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,14.0,0.0,14.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 4.5 - Componentes soltos bancada 4 - 1.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
candidate_000067,https://commons.wikimedia.org/wiki/File:Cap_4.5_-_Componentes_soltos_bancada_4_-_2.ogv,wikimedia_commons,CC BY 3.0; Creative Commons Attribution 3.0; artist metadata present,15.0,0.0,15.0,physics_mechanics,A pendulum exchanges gravitational potential energy and kinetic energy.,Collected from Category:Videos of oscillation; requires review for visible temporal evidence.,auto_collected; commons_title=File:Cap 4.5 - Componentes soltos bancada 4 - 2.ogv; category=Category:Videos of oscillation; Broader oscillation category; requires review.
